OBJECTID,Label,Direction,SHAPE_Length,Year,PDF
1831,998(25),one,16.807226256457,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Es8Q2chpCpZMl-TyKs8zC7cBcgtu7xHtUdMDlrmf_dPWzw?e=kwMHM0
1832,1733(25),one,13.6061008690613,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EqYBEfa95qNCto2eCoS4moIBKBGarslHP2IWU2dn38V6vg?e=beetKU
1833,342(25),one,12.5425474368155,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/El9OpN1TgapLqHQ7ZC1zxfgBCX2l3W6pBDtMlvNjB0qInw?e=M8mAJS
1834,127(24),one,20.5360631033987,2024,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EkLi-dd-GvpJtiOYq8ZKiEUBLe6NfMeTe80MrsFwhvMWGw?e=a6QyPR
1835,108(24),one,13.7600286143354,2024,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErxzGrje3FdFqW7mHrIcAucBKJJs96K9ijMGtErZ5LlHXQ?e=AQF1XO
1836,163(24),one,36.5726144742151,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PRIOR%202500%20BLK?csf=1&web=1&e=WE11nI
1837,409(24),one,20.0112879290819,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/SUMAS%20600%20BLK/NORTH?csf=1&web=1&e=nBNc2Y
1838,176(24),one,33.1503253755365,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/PRIOR%202600%20BLK?csf=1&web=1&e=PZ4LvO
1839,332(24),one,21.425552658995,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/SIMCOE%20100%20BLK?csf=1&web=1&e=F41uLg
1840,195(25),one,41.9186519689941,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmhuvZ8YiPpEtoafMcwlhs4BdV2eIh8ZcswHo8hCyo85-g?e=PIaxIp
1841,165(25),one,36.8397312815453,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EgMQ1a1uN1FOoJM0CCwQwS8B__bZ5rqw4pJ1YiUc4NhOug?e=3go3ly
1842,363(25),one,32.1566851668783,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ehx1YgBBv7NKh5sSHpeUB7IBBH3JtgTm7_LyQqi8cClbtA?e=MXeitV
1843,213(25),one,33.2095448677411,2025,https://cityvictoria.sharepoint.com/sites/TRAN-Transportation-Operations/Our%20Vault/Forms/AllItems.aspx?newTargetListUrl=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault&viewpath=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FData%20Collection%2F2025CP%2FMetrocount%2FVANCOUVER%202500%20Blk&viewid=d34b2990%2D7aeb%2D4130%2D843b%2Df714a25b75d5
1844,184(25),one,16.9452020921346,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/GROSVENOR%20Rd%202700%20Blk?csf=1&web=1&e=Oyi2hf
1845,198(25),one,34.7985162179874,2025,https://cityvictoria.sharepoint.com/sites/TRAN-Transportation-Operations/Our%20Vault/Forms/AllItems.aspx?newTargetListUrl=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault&viewpath=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FForms%2FAllItems%2Easpx&id=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FData%20Collection%2F2025CP%2FMetrocount%2FKINGS%20RD%201700%20BLK&viewid=d34b2990%2D7aeb%2D4130%2D843b%2Df714a25b75d5
1846,177(25),one,23.175423881002,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhXjGr-rZE9Enm2PpkzBxeEBuOodadJDy7E1VqEBbaFPxA?e=CXwuMD
1847,105(25),one,19.9068303831939,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhTrAp9M001IrgENJMubtuIBgYRdB77AcC0sprVN5R36Sw?e=PbgBZy
1848,144(25),one,23.5103478401949,2025,https://cityvictoria.sharepoint.com/sites/TRAN-Transportation-Operations/Our%20Vault/Forms/AllItems.aspx?id=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FData%20Collection%2F2025CP%2FMetrocount%2FGRANT%20ST%201300%20BLK&viewid=d34b2990%2D7aeb%2D4130%2D843b%2Df714a25b75d5
1849,174(25),one,21.3878285852376,2025,https://cityvictoria.sharepoint.com/sites/TRAN-Transportation-Operations/Our%20Vault/Forms/AllItems.aspx?id=%2Fsites%2FTRAN%2DTransportation%2DOperations%2FOur%20Vault%2FData%20Collection%2F2025CP%2FMetrocount%2FGRANT%20ST%201400%20BLK&viewid=d34b2990%2D7aeb%2D4130%2D843b%2Df714a25b75d5
1850,46(25),one,41.6010796492055,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/SLATER%20ST%201300%20BLK?csf=1&web=1&e=LCLuCU
1851,317(25),one,22.8689177044892,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/MORRISON%20ST%201500%20BLK?csf=1&web=1&e=lmeUex
1852,229(25),one,24.5532999988645,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/JUBILEE%20AVE%201500%20BLK?csf=1&web=1&e=GD9R2a
1853,132(25),one,15.5575999990106,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/ROBERT%20ST%20200%20BLK?csf=1&web=1&e=OzaSO1
1854,142(25),one,19.4745496004098,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/RICHMOND%20AVE%20200%20BLK?csf=1&web=1&e=G3Xw2G
1855,133(25),one,17.3579897865492,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/ROBERTSON%20ST%20200%20BLK?csf=1&web=1&e=wPJHhH
1856,95(25),one,32.3878676288682,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnsCNq-zoY9NhsdT1PfIOFYB9Y3mJ_TGjAqXplw9h6kmjA?e=6CLY2n
1857,219(25),one,19.9104860700394,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ehm9fqFaFblGqn7UC4ItEVMB6s393o_Z3HEKakHQq7Sc4g?e=isbjId
1858,95(25),one,36.2346914928226,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/FORBES%20ST%202200%20BLK?csf=1&web=1&e=KMif0e
1859,219(25),one,19.8010845103883,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eqv5nWHv_VFDuKzH3kKnP4UBClsTwRepuRh384vwWjaD-w?e=Av4VQh
1860,173(25),one,26.6910929816659,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/OREGON%20AVE%202200%20BLK?csf=1&web=1&e=mukmw0
1861,199(25),one,27.1066269476971,2025,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2025CP/Metrocount/WALNUT%20ST%201200%20BLK?csf=1&web=1&e=qOIJok
1862,269(25),one,18.2818963582482,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ElbDP7PkOvpEp4UFQMHDdP0BllIKVF8hZiX-4PUCWdnkeg?e=OpbbgZ
1863,158(25),one,23.2804252741021,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnTe5X4NuJZOtbDImsz1b1oBbxK3qKkGROHKd5aDPXLWWA?e=IdhEEY
1864,222(23),one,31.3617213779728,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnJxFWjBJe5HkMHXT0U97ycBxrTeS4jKmMoRVkGIgh2pvQ?e=nwlnnU
1865,174(23),one,33.3776847240395,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EslYWU4HPRJOv1QVVIjcH2wBT5t84mi6v3JvoOMTR_UnQg?e=UNTGjZ
1866,327(25),one,22.8757748045167,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eneik0Uy9wdPkF3MeiOUMIIBh86D10_ULCmmtuOkDgXgNQ?e=e4sqgm
1867,840(25),one,25.6152581507007,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErIuBMc7ZdpDngFnqB6A1RQBJVP3iXaAidHMSr_BGTYkpg?e=68tLE0
1868,273(25),one,34.3220977343925,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmysJNec_jlGm2hj24ZCBHcBH2I6FydgMk73FGcbEH3yeQ?e=uIt0re
1869,2172(23),one,16.0148372238936,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ensc8CpQouFOmxlELAORUqsBj4q2ajdZQT_4WCaVpm931w?e=v3KuOy
1870,191(23),one,27.0967065606076,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ElYx4OzpYQBIttJODV01EJgBXyU8qKNwvsYy49u6dC986A?e=nTQRZE
1871,387(23),one,30.6676630278899,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmJhf8vHjpBMuJgoPYoYEnYBNCPoqDcy9qH63cphdDA6eg?e=1AQaTx
1872,209(23),one,27.6157958907955,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmNhQrFjLiRBn_bGyk2FdKUBvy3VQzmunbBqJXAkwwvVtA?e=Rwguqb
1873,65(23),one,10.3911205310153,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ei37hRUOvh9FgwQT4wMUliIBAyuZRxM0Mrxr7RzrBw7KPw?e=vBO7sJ
1874,1436(23),one,17.5217843164244,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmtElRAugIRIkiFmWZZ8GjcBoG1xLiFW-NOwW0DySXDHsA?e=e9IrFd
1875,3552(23),one,18.6855395375537,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EtLBRVH0YgBIgtp0Cm5nANoBJtWqQ1VjyfKn5Qp-ShpEjA?e=eqhTMc
1876,197(25),one,11.5159460075983,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EjzPWYXBTydFvNCLnUhMqaYBo5yuuDRXq10fiyQjSj2O7Q?e=bpcsVj
1877,294(25),one,21.1762228428136,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpkFYsHbtpBDhDy1j0eIXDEBGaZcO3bLDXOFbqzQuDdygA?e=8CSgvT
1878,165(25),one,18.5236212187502,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eg7lcAi8pDNGpch9rJ5emK4B2bMaotLVgC7d2oEvynilGw?e=VhxzBZ
1879,1382(25),one,16.5763546922617,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Es8Q2chpCpZMl-TyKs8zC7cBcgtu7xHtUdMDlrmf_dPWzw?e=kwMHM0
1880,174(25),one,11.1532467243152,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/El9OpN1TgapLqHQ7ZC1zxfgBCX2l3W6pBDtMlvNjB0qInw?e=M8mAJS
1881,97(24),one,21.1677586384942,2024,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EkLi-dd-GvpJtiOYq8ZKiEUBLe6NfMeTe80MrsFwhvMWGw?e=a6QyPR
1882,204(24),one,30.4698202916635,2024,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eu2o2GG1EuVLlW0-zD9DEL4BQ3Nb65-pqohwKOj2TE4RDQ?e=sOsRev
1883,421(24),one,35.4243870464954,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/FIFTH%202600%20BLK?csf=1&web=1&e=Hf2b5o
1884,487(24),one,34.0020547967265,2024,https://cityvictoria.sharepoint.com/:f:/r/sites/TRAN-Transportation-Operations/Our%20Vault/Data%20Collection/2024CP/Metrocount/FIFTH%202600%20BLK?csf=1&web=1&e=Hf2b5o
1885,336(25),one,26.8584224964122,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EsqHjhypGoxFoXaHqa8-MGQBEVsRxlH7HuWDFPB-JHXl0A?e=xKLZSk
1886,117(25),one,14.5377714769055,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Egqr9QuNKBhMoPlKFnfAt8sBilU-GCN4SBezYCFe7dLtlg?e=mpgs7S
1887,109(25),one,21.4453550084895,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnV2hnjhBxVFhNW-mUPmUpIBbxGFIE85wEG_BG1nxOBDbw?e=YUba9a
1888,323(25),one,20.5186185337183,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnCqs65sEDFAgWWAzJXOyw4BGV4K-SAMuTqZZZzQMt1Ivw?e=J9QBRa
1889,139(23),one,38.7495544599156,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhFuBFZE1bRLjC4bOTjdchcBvyAtV_dS07lRGppxgX_PVQ?e=VcM1F1
1890,161(23),one,35.3498258672382,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej6Vd99moZBDvHUWRvrf9-IBDrnjVuM2eazI16xdUJ6jXQ?e=D1eAnX
1891,285(23),one,37.3188921252435,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Et-tWPal8B1MlCTchrJzUmIBXwd6tZ4eiophVuLMJ_MW4w?e=WGp7U8
1892,193(23),one,18.0364736179404,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ett6PTFpXSlKoKMedSy-YaABfTLxMGv2p_clCgicJ8dgCg?e=Nb3n4p
1893,180(23),one,46.9601799149593,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EqleRVFYYMJDgK38id1DoXwBtxnYbO88nDkzEyJuN2Yslw?e=NG7dYm
1894,548(25),one,16.8836565070969,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ElgHq6_msDpLhQCAQ7yFJIUBglLNJ-IJuIsA-C_WMMomjg?e=TbcwDF
1895,168(25),one,11.8609558820796,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eucd2g1QmEZCtdvW-QEbx2oB19OQ0E3c8I_CC7NXzC21CA?e=S7b88z
1896,130(25),one,16.4950350980887,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EgnSWypU8Q5Ap3_phQgsMQ8BCtqQE2vBii_N-46EeubWvA?e=SQuMYD
1897,236(23),one,34.0198203672844,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EgTCmU3VIdhDi2HztEgQg2YBSODe-EZvJkfkL3czN8erXg?e=K3CZwz
1898,216(23),one,26.9116454881027,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhSuoHbwdj1Pk9fPIOrdCuABzsx00fYh7ITv0s3q9Y-y2g?e=or3UVF
1899,394(23),one,19.5757667314895,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eouspf_csa9JvLZf9Q-Q5EcBy_OOVdvVNlYns2snvw8DXw?e=HoqQUg
1900,112(23),one,30.3271795100886,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EllJg2-KuQ1DliXBKL-12h8BOda-W4aZ9pmR1qLabP7o6w?e=zqHRdk
1901,146(23),one,34.2521812028227,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/El3_vwxRPABLv7hE_vZ7ZgEBw5BZd9Z3HxI6gEaiq15M_g?e=dQpqnP
1902,130(22),one,13.8155981343966,2022,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Epafzn6-2KdAj8G74Ha9S-QBT9eGiEBGNSHwrIHWGmr1-Q?e=0EcbVU
1903,114(23),one,31.9007359619843,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnQXVBxwBKVMgKz4SEEqjNQBGyoDhMHHEsYswGr9U7Jyeg?e=qSZXxT
1904,288(23),one,33.4460787896351,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eh3c0zoe4cVBjUclzYUBbUQB12FPqY17OVeB3HYBRaJHwg?e=LJoBbd
1905,347(25),one,23.5929684197394,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EjHqAXmr9MZIuBtTjjNqMsABnF-1QLr_ejxkJqKByAL3Dg?e=TWX4aC
1906,749(25),one,31.5497607933443,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Elz5xnbKL8NMtfYRM-0jSnUByV-rGpUZwq05gTnWkH0BZQ?e=VxUSKr
1907,164(25),one,33.0370549967546,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmysJNec_jlGm2hj24ZCBHcBH2I6FydgMk73FGcbEH3yeQ?e=uIt0re
1908,1866(23),one,30.6516168586944,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmieiAtFE3FFhZk9BmSYK04B9c62BsPyPNqePRDbNDzTww?e=QCuYGi
1909,2068(23),one,14.8182494400549,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ensc8CpQouFOmxlELAORUqsBj4q2ajdZQT_4WCaVpm931w?e=v3KuOy
1910,191(23),one,15.8428722670901,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/El2cCzGCWV1Nt4BHH4HTcr4BwQ1PbYuL8GkFILAg9t631g?e=Y82732
1911,712(23),one,21.9996967386458,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EvjZgTFDjfJJj5oKEpiH9vMBB_ejpKUFaO_MV8Gg4aYZZQ?e=ScZ3tK
1912,479(23),one,19.8823727907113,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Evq_o8LUHGtMtmLqvZEdCO8B6YUX5Y38qf97pG-tExFOCQ?e=57Qkyf
1913,4357(23),one,35.7209089591099,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej1TBj1efk5Lq3YY8fAABA4BYRyw0JLticucJ1-cuzIgvQ?e=fchx3A
1914,3810(23),one,34.8782052162907,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej1TBj1efk5Lq3YY8fAABA4BYRyw0JLticucJ1-cuzIgvQ?e=fchx3A
1915,5022(23),one,21.5903597192404,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoOXfjV5q7FClfJRvpvpbxQBIyOMQgkN2lrtnubiZPi2Wg?e=bM2fAW
1916,4421(23),one,21.9078554729107,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EoOXfjV5q7FClfJRvpvpbxQBIyOMQgkN2lrtnubiZPi2Wg?e=bM2fAW
1917,192(23),one,27.4434024663473,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EmNhQrFjLiRBn_bGyk2FdKUBvy3VQzmunbBqJXAkwwvVtA?e=Rwguqb
1918,179(23),one,22.1695330073377,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Er4ZEG-PIg5HphopG_jtdSUBQSCblBkqoyBEMV9xG-Simw?e=PB53Z3
1919,475(23),one,17.1554219350264,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eg8BRiOEtnxLvfn0kOU2Pc8B6tLGRg-HfOHDxG53fwkKNA?e=u4j1yV
1920,162(23),one,16.7216999996454,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ek7zLnU2L2RLrwX4J8eN5icBprLiyp1msM6nqxpzGLSiOw?e=LOU1A0
1921,314(23),one,17.4763895263494,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EtRu2OrW5HVKvctWzByf7GsB8srSs5ZYHtwFQkxI6JxnVA?e=LdNnuB
1922,330(23),one,16.6626015913962,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Evq3e4EnMrNPsB8fvlQkIuIBA0eZCx9FCJWM3nW2TdTRxA?e=14Wrna
1923,168(25),one,30.6917324123731,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EisXDLAeJCdKsqMeW4B93gEBYFHZ7A3DjAh3oCZcYaxRgQ?e=mSAP6e
1924,122(25),one,16.7230400277008,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EjsT3sXmtCxOhkcLRiQlJXwBw6C0OVHL87Ck_hr-U6QxSQ?e=i7Gc79
1925,278(25),one,14.0548037134127,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EseK3jJyGMRIl-8tZljB1PYB3QFzvLkXdjw7enPiYA62ow?e=mQjd7W
1926,231(25),one,13.3146716323254,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Egb9zreCc_tNpSV8AZo-pMsB2jFzp9Vy8YDr3c67EG6LgQ?e=pKkz0H
1927,251(25),one,20.118423784465,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EpkFYsHbtpBDhDy1j0eIXDEBGaZcO3bLDXOFbqzQuDdygA?e=8CSgvT
1928,237(25),one,13.3770363903327,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Emzd0YjD2VFAlKhiDLZjy9IBXUTUN0vSd019O2WoNsjy-A?e=nTtAzc
1929,457(25),one,18.6279029901689,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EqidCm8FgqVAkkdgTTHVDnEBg8Znz7K2pelFvyvdzuhK5A?e=jUHzR4
1930,365(25),one,28.9187545550217,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ErDbpb2igaJAu5J1EDbX4M4BVadgJLzJ5Hf2Rq3Vk76QMA?e=dM6TyV
1931,593(23),one,11.656151896667,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Etl7hhP4zfVHluaokb-SIK0BNR6eYr0XUiDFjqkG1726AA?e=u1OTjC
1932,67(25),one,14.8182108724157,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EiAk8JeoxLxMrIN_-nngIq8Bk6IAiA-PYTKp4enEMUte7A?e=xN2gRo
1933,415(25),one,20.79625154805,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EjtLoMLqzRZDogv5fV4D8w0BdRKyaD3VrVSQkH4jgDd1zA?e=t7OgZ0
1934,1151(25),one,21.041512326993,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EgT1CcPizwlDoUmh_Q8K2XoBwvku9uapCT51lVD8ttqp0Q?e=oreebq
1935,239(25),one,12.5331697954929,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eqlz7w3SDV5DkF27a62qD9MBVU0_OwtEehOX13TZXN6XcA?e=V6Drs7
1936,89(25),one,22.9226351785816,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ElQXSM-sq4BHmgICrgM_W0oBUOVS6ySsHgwhv3PPIqzTEA?e=7pCGu7
1937,199(25),one,22.5174272932464,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnV2hnjhBxVFhNW-mUPmUpIBbxGFIE85wEG_BG1nxOBDbw?e=YUba9a
1938,410(25),one,21.1169362458428,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnCqs65sEDFAgWWAzJXOyw4BGV4K-SAMuTqZZZzQMt1Ivw?e=J9QBRa
1939,147(25),one,20.8306488829698,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EnTe5X4NuJZOtbDImsz1b1oBbxK3qKkGROHKd5aDPXLWWA?e=IdhEEY
1940,698(25),one,15.8715293975287,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Et3MoUbZ6hRPr-Cowyt8ne8Bgfzz1KjBhv30T2LP1hvfjg?e=7BwrrM
1941,168(23),one,39.1606889374096,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EhFuBFZE1bRLjC4bOTjdchcBvyAtV_dS07lRGppxgX_PVQ?e=VcM1F1
1942,247(23),one,34.8192999996245,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ej6Vd99moZBDvHUWRvrf9-IBDrnjVuM2eazI16xdUJ6jXQ?e=D1eAnX
1943,239(23),one,38.2438181901926,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Et-tWPal8B1MlCTchrJzUmIBXwd6tZ4eiophVuLMJ_MW4w?e=WGp7U8
1944,130(23),one,17.3218101214576,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Ett6PTFpXSlKoKMedSy-YaABfTLxMGv2p_clCgicJ8dgCg?e=Nb3n4p
1945,229(23),one,33.5476701554245,2023,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/EslYWU4HPRJOv1QVVIjcH2wBT5t84mi6v3JvoOMTR_UnQg?e=UNTGjZ
1946,1091(25),one,28.5782351266499,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Epa2Gtiv2vBMqiGk20ZkcQwBS0uKqguP6YBh9l7EPBT0Mg?e=xdQO4b
1947,352(25),one,16.145433338771,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/ElgHq6_msDpLhQCAQ7yFJIUBglLNJ-IJuIsA-C_WMMomjg?e=TbcwDF
1948,397(25),one,11.7517897578276,2025,https://cityvictoria.sharepoint.com/:f:/s/TRAN-Transportation-Operations/Eucd2g1QmEZCtdvW-QEbx2oB19OQ0E3c8I_CC7NXzC21CA?e=S7b88z
